subject	session	condition	trial	prime	target	target_category	response_time	accuracy
s14_2018_lr	2	rIPS	83	sociale	sudditanza	social	703.3000000000002	1	
s14_2018_lr	2	rIPS	84	quantità	accrescimento	quantity	694.0999999999999	1	
s14_2018_lr	2	rIPS	85	quantità	gentilezza	social	628.8000000000002	1	
s14_2018_lr	2	rIPS	86	quantità	cumulo	quantity	678.4000000000001	1	
s14_2018_lr	2	rIPS	87	quantità	scherzo	social	517.5999999999999	1	
s14_2018_lr	2	rIPS	88	quantità	ingrandimento	quantity	531.9000000000001	1	
s14_2018_lr	2	rIPS	89	sociale	decremento	quantity	833.0999999999999	1	
s14_2018_lr	2	rIPS	90	sociale	gentilezza	social	674.5999999999999	1	
s14_2018_lr	2	rIPS	91	quantità	decremento	quantity	938.5999999999999	1	
s14_2018_lr	2	rIPS	92	quantità	altruismo	social	552.0999999999999	1	
s14_2018_lr	2	rIPS	93	quantità	diffamazione	social	589.0	-1	
s14_2018_lr	2	rIPS	94	sociale	emarginazione	social	736.4000000000001	1	
s14_2018_lr	2	rIPS	95	sociale	etnia	social	533.8000000000002	1	
s14_2018_lr	2	rIPS	96	quantità	competizione	social	555.2000000000003	1	
s14_2018_lr	2	rIPS	97	sociale	dilatazione	quantity	687.9000000000001	1	
s14_2018_lr	2	rIPS	98	sociale	lusinga	social	543.2000000000003	1	
s14_2018_lr	2	rIPS	99	sociale	altruismo	social	644.0999999999999	1	
s14_2018_lr	2	rIPS	100	quantità	carenza	quantity	1172.9	1	
s14_2018_lr	2	rIPS	101	sociale	cospirazione	social	689.0	1	
s14_2018_lr	2	rIPS	102	sociale	competizione	social	656.2000000000003	1	
s14_2018_lr	2	rIPS	103	sociale	notorietà	social	577.0	1	
s14_2018_lr	2	rIPS	104	sociale	estensione	quantity	668.4000000000001	1	
s14_2018_lr	2	rIPS	105	sociale	allargamento	quantity	588.5	1	
s14_2018_lr	2	rIPS	106	sociale	quintale	quantity	632.0	1	
s14_2018_lr	2	rIPS	107	sociale	grossezza	quantity	553.5	1	
s14_2018_lr	2	rIPS	108	sociale	nomea	social	582.2000000000003	1	
s14_2018_lr	2	rIPS	109	sociale	relazione	social	849.5	1	
s14_2018_lr	2	rIPS	110	quantità	complotto	social	482.2000000000003	1	
s14_2018_lr	2	rIPS	111	sociale	sfacciataggine	social	609.8000000000002	1	
s14_2018_lr	2	rIPS	112	quantità	lusinga	social	539.9000000000001	1	
s07_2018_am	3	rIPS	1	sociale	massa	quantity	822.7000000000003	1	
s07_2018_am	3	rIPS	2	sociale	alleanza	social	544.8000000000002	1	
s07_2018_am	3	rIPS	3	quantità	estensione	quantity	549.5	1	
s07_2018_am	3	rIPS	4	quantità	penuria	quantity	490.3000000000002	-1	
s07_2018_am	3	rIPS	5	quantità	ingrandimento	quantity	689.5999999999999	1	
s07_2018_am	3	rIPS	6	sociale	quintale	quantity	537.0999999999999	1	
s07_2018_am	3	rIPS	7	quantità	dissenso	social	750.5	1	
s07_2018_am	3	rIPS	8	sociale	grandezza	quantity	595.2000000000003	1	
s07_2018_am	3	rIPS	9	quantità	enormità	quantity	589.9000000000001	1	
s07_2018_am	3	rIPS	10	quantità	carenza	quantity	577.3000000000002	1	
s07_2018_am	3	rIPS	11	quantità	patto	social	580.7000000000003	1	
s07_2018_am	3	rIPS	12	sociale	catasta	quantity	1000.2000000000003	1	
s07_2018_am	3	rIPS	13	sociale	grossezza	quantity	867.0	1	
s07_2018_am	3	rIPS	14	sociale	fascino	social	627.0999999999999	1	
s07_2018_am	3	rIPS	15	quantità	alleanza	social	660.5999999999999	1	
s07_2018_am	3	rIPS	16	sociale	diffamazione	social	1052.5	1	
s07_2018_am	3	rIPS	17	quantità	sfacciataggine	social	829.4000000000001	1	
s07_2018_am	3	rIPS	18	quantità	rivalità	social	630.8000000000002	1	
s07_2018_am	3	rIPS	19	sociale	infamia	social	1488.1	1	
s07_2018_am	3	rIPS	20	sociale	frazione	quantity	679.5	1	
s07_2018_am	3	rIPS	21	sociale	ingrandimento	quantity	551.0999999999999	1	
s07_2018_am	3	rIPS	22	sociale	etnia	social	651.7000000000003	1	
s07_2018_am	3	rIPS	23	sociale	cumulo	quantity	524.5999999999999	1	
s07_2018_am	3	rIPS	24	quantità	porzione	quantity	546.5999999999999	1	
s07_2018_am	3	rIPS	25	quantità	cumulo	quantity	479.3000000000002	1	
s07_2018_am	3	rIPS	26	sociale	enormità	quantity	606.8000000000002	1	
s07_2018_am	3	rIPS	27	quantità	venerazione	social	665.5	1	
s07_2018_am	3	rIPS	28	sociale	gentilezza	social	617.7000000000003	1	
s07_2018_am	3	rIPS	29	sociale	carenza	quantity	611.8000000000002	1	
s07_2018_am	3	rIPS	30	sociale	dispetto	social	781.9000000000001	1	
s07_2018_am	3	rIPS	31	sociale	notorietà	social	793.3000000000002	1	
s07_2018_am	3	rIPS	32	sociale	stazza	quantity	1060.1	-1	
s07_2018_am	3	rIPS	33	quantità	servitù	social	644.0	1	
s07_2018_am	3	rIPS	34	sociale	estensione	quantity	588.8000000000002	1	
s07_2018_am	3	rIPS	35	sociale	plebe	social	672.3000000000002	1	
s07_2018_am	3	rIPS	36	sociale	altruismo	social	616.2000000000003	1	
s07_2018_am	3	rIPS	37	sociale	scherzo	social	570.3000000000002	1	
s07_2018_am	3	rIPS	38	quantità	sudditanza	social	630.5999999999999	1	
s07_2018_am	3	rIPS	39	quantità	catasta	quantity	871.8000000000002	1	
s07_2018_am	3	rIPS	40	quantità	offesa	social	687.9000000000001	1	
s07_2018_am	3	rIPS	41	sociale	diminuzione	quantity	583.4000000000001	1	
s07_2018_am	3	rIPS	42	sociale	mole	quantity	506.8000000000002	1	
s07_2018_am	3	rIPS	43	sociale	rivalità	social	681.7000000000003	1	
s07_2018_am	3	rIPS	44	quantità	carico	quantity	569.0999999999999	1	
s07_2018_am	3	rIPS	45	sociale	lusinga	social	565.0999999999999	1	
s07_2018_am	3	rIPS	46	quantità	competizione	social	561.0999999999999	1	
s07_2018_am	3	rIPS	47	quantità	massa	quantity	477.2000000000003	1	
s07_2018_am	3	rIPS	48	sociale	porzione	quantity	524.5999999999999	1	
s07_2018_am	3	rIPS	49	sociale	offesa	social	482.7000000000003	1	
s07_2018_am	3	rIPS	50	quantità	decremento	quantity	610.0999999999999	1	
s07_2018_am	3	rIPS	51	quantità	espansione	quantity	612.3000000000002	1	
s07_2018_am	3	rIPS	52	sociale	socievolezza	social	614.4000000000001	1	
s07_2018_am	3	rIPS	53	sociale	tradizione	social	680.5	1	
s07_2018_am	3	rIPS	54	quantità	frazione	quantity	503.8000000000002	1	
s07_2018_am	3	rIPS	55	sociale	accrescimento	quantity	574.7000000000003	1	
s07_2018_am	3	rIPS	56	quantità	grossezza	quantity	538.7000000000003	1	
s07_2018_am	3	rIPS	57	quantità	scherzo	social	512.0999999999999	1	
s07_2018_am	3	rIPS	58	sociale	nomea	social	750.0999999999999	1	
s07_2018_am	3	rIPS	59	quantità	socievolezza	social	579.0	1	
s07_2018_am	3	rIPS	60	quantità	grandezza	quantity	526.4000000000001	1	
s07_2018_am	3	rIPS	61	sociale	riduzione	quantity	483.8000000000002	1	
s07_2018_am	3	rIPS	62	sociale	relazione	social	979.0999999999999	1	
s07_2018_am	3	rIPS	63	quantità	plebe	social	574.5	1	
s07_2018_am	3	rIPS	64	quantità	emarginazione	social	650.7000000000003	1	
s07_2018_am	3	rIPS	65	quantità	dispetto	social	539.4000000000001	-1	
s07_2018_am	3	rIPS	66	quantità	etnia	social	944.8000000000002	1	
s07_2018_am	3	rIPS	67	sociale	emarginazione	social	613.5	1	
s07_2018_am	3	rIPS	68	sociale	complotto	social	1055.6	1	
s07_2018_am	3	rIPS	69	sociale	tonnellata	quantity	1264.4	-1	
s07_2018_am	3	rIPS	70	quantità	allargamento	quantity	800.5	1	
s07_2018_am	3	rIPS	71	sociale	addizione	quantity	627.4000000000001	1	
s07_2018_am	3	rIPS	72	sociale	patto	social	668.8000000000002	1	
s07_2018_am	3	rIPS	73	quantità	dilatazione	quantity	660.7000000000003	1	
s07_2018_am	3	rIPS	74	quantità	immensità	quantity	556.8000000000002	1	
s07_2018_am	3	rIPS	75	sociale	allargamento	quantity	657.7000000000003	1	
s07_2018_am	3	rIPS	76	sociale	espansione	quantity	578.5	1	
s07_2018_am	3	rIPS	77	quantità	diffamazione	social	885.9000000000001	1	
s07_2018_am	3	rIPS	78	quantità	accumulo	quantity	677.3000000000002	1	
s07_2018_am	3	rIPS	79	sociale	sudditanza	social	1092.7000000000003	1	
s07_2018_am	3	rIPS	80	sociale	incremento	quantity	507.4000000000001	1	
s07_2018_am	3	rIPS	81	sociale	venerazione	social	562.2000000000003	1	
s07_2018_am	3	rIPS	82	quantità	altruismo	social	510.3000000000002	1	
s07_2018_am	3	rIPS	83	sociale	sfacciataggine	social	660.3000000000002	1	
s07_2018_am	3	rIPS	84	quantità	tonnellata	quantity	572.5	1	
s07_2018_am	3	rIPS	85	quantità	diminuzione	quantity	536.4000000000001	1	
s07_2018_am	3	rIPS	86	quantità	stazza	quantity	638.0	1	
s07_2018_am	3	rIPS	87	quantità	lusinga	social	527.4000000000001	1	
s07_2018_am	3	rIPS	88	quantità	gentilezza	social	508.7000000000003	1	
s07_2018_am	3	rIPS	89	sociale	cospirazione	social	595.5	1	
s07_2018_am	3	rIPS	90	sociale	immensità	quantity	438.2000000000003	1	
s07_2018_am	3	rIPS	91	quantità	complotto	social	495.5999999999999	1	
s07_2018_am	3	rIPS	92	quantità	relazione	social	470.3000000000002	1	
s07_2018_am	3	rIPS	93	quantità	incremento	quantity	606.4000000000001	1	
s07_2018_am	3	rIPS	94	sociale	accumulo	quantity	577.2000000000003	1	
s07_2018_am	3	rIPS	95	sociale	decremento	quantity	548.7000000000003	1	
s07_2018_am	3	rIPS	96	sociale	servitù	social	561.3000000000002	1	
s07_2018_am	3	rIPS	97	quantità	mole	quantity	725.5	1	
s07_2018_am	3	rIPS	98	quantità	cospirazione	social	603.5	1	
s07_2018_am	3	rIPS	99	quantità	infamia	social	654.2000000000003	1	
s07_2018_am	3	rIPS	100	sociale	penuria	quantity	599.0999999999999	1	
s07_2018_am	3	rIPS	101	sociale	carico	quantity	537.9000000000001	1	
s07_2018_am	3	rIPS	102	sociale	competizione	social	807.3000000000002	1	
s07_2018_am	3	rIPS	103	quantità	fascino	social	634.0999999999999	1	
s07_2018_am	3	rIPS	104	quantità	notorietà	social	651.5	1	
s07_2018_am	3	rIPS	105	quantità	accrescimento	quantity	540.0999999999999	1	
s07_2018_am	3	rIPS	106	quantità	quintale	quantity	513.7000000000003	1	
s07_2018_am	3	rIPS	107	quantità	tradizione	social	567.5999999999999	1	
s07_2018_am	3	rIPS	108	quantità	riduzione	quantity	539.8000000000002	1	
s07_2018_am	3	rIPS	109	sociale	dilatazione	quantity	609.0999999999999	1	
s07_2018_am	3	rIPS	110	quantità	nomea	social	939.2000000000003	1	
s07_2018_am	3	rIPS	111	sociale	dissenso	social	672.5999999999999	1	
s07_2018_am	3	rIPS	112	quantità	addizione	quantity	560.7000000000003	1	
s19_2018_ib	3	rIPS	1	quantità	accumulo	quantity	1132.5	1	
s19_2018_ib	3	rIPS	2	sociale	nomea	social	937.9000000000001	1	
s19_2018_ib	3	rIPS	3	sociale	complotto	social	623.4000000000001	1	
s19_2018_ib	3	rIPS	4	quantità	offesa	social	769.5	1	
s19_2018_ib	3	rIPS	5	sociale	diffamazione	social	573.5999999999999	1	
s19_2018_ib	3	rIPS	6	sociale	servitù	social	585.5999999999999	1	
s19_2018_ib	3	rIPS	7	quantità	sfacciataggine	social	596.9000000000001	1	
s19_2018_ib	3	rIPS	8	sociale	cospirazione	social	847.8000000000002	1	
s19_2018_ib	3	rIPS	9	quantità	estensione	quantity	720.5999999999999	1	
s19_2018_ib	3	rIPS	10	sociale	lusinga	social	910.5	1	
s19_2018_ib	3	rIPS	11	sociale	sudditanza	social	716.5999999999999	1	
s19_2018_ib	3	rIPS	12	sociale	addizione	quantity	682.8000000000002	1	
s19_2018_ib	3	rIPS	13	quantità	grossezza	quantity	906.0999999999999	1	
s19_2018_ib	3	rIPS	14	sociale	plebe	social	720.9000000000001	1	
s19_2018_ib	3	rIPS	15	quantità	carico	quantity	759.0999999999999	1	
s19_2018_ib	3	rIPS	16	quantità	patto	social	891.2000000000003	1	
s19_2018_ib	3	rIPS	17	sociale	enormità	quantity	882.5999999999999	1	
s19_2018_ib	3	rIPS	18	sociale	accumulo	quantity	921.9000000000001	1	
s19_2018_ib	3	rIPS	19	sociale	patto	social	608.2000000000003	1	
s19_2018_ib	3	rIPS	20	sociale	dilatazione	quantity	1050.8000000000002	1	
s19_2018_ib	3	rIPS	21	quantità	infamia	social	1179.7000000000003	1	
s19_2018_ib	3	rIPS	22	sociale	tradizione	social	967.0999999999999	1	
s19_2018_ib	3	rIPS	23	quantità	plebe	social	811.0999999999999	1	
s19_2018_ib	3	rIPS	24	quantità	grandezza	quantity	1693.3000000000002	1	
s19_2018_ib	3	rIPS	25	quantità	diminuzione	quantity	979.9000000000001	1	
s19_2018_ib	3	rIPS	26	sociale	notorietà	social	1311.5	1	
s19_2018_ib	3	rIPS	27	quantità	dissenso	social	885.5999999999999	1	
s19_2018_ib	3	rIPS	28	quantità	emarginazione	social	925.0999999999999	1	
s19_2018_ib	3	rIPS	29	sociale	massa	quantity	763.0999999999999	1	
s19_2018_ib	3	rIPS	30	sociale	sfacciataggine	social	727.2000000000003	1	
s19_2018_ib	3	rIPS	31	sociale	penuria	quantity	1164.5	-1	
s19_2018_ib	3	rIPS	32	sociale	etnia	social	1272.6	1	
s19_2018_ib	3	rIPS	33	quantità	porzione	quantity	992.7000000000003	1	
s19_2018_ib	3	rIPS	34	sociale	emarginazione	social	691.5	1	
s19_2018_ib	3	rIPS	35	quantità	allargamento	quantity	1507.0	1	
s19_2018_ib	3	rIPS	36	quantità	nomea	social	825.7000000000003	1	
s19_2018_ib	3	rIPS	37	sociale	quintale	quantity	739.0999999999999	1	
s19_2018_ib	3	rIPS	38	quantità	enormità	quantity	1296.7000000000003	1	
s19_2018_ib	3	rIPS	39	quantità	carenza	quantity	879.3000000000002	-1	
s19_2018_ib	3	rIPS	40	quantità	quintale	quantity	1126.9	1	
s19_2018_ib	3	rIPS	41	sociale	ingrandimento	quantity	1636.2000000000003	1	
s19_2018_ib	3	rIPS	42	sociale	rivalità	social	789.8000000000002	1	
s19_2018_ib	3	rIPS	43	sociale	catasta	quantity	833.2000000000003	1	
s19_2018_ib	3	rIPS	44	sociale	immensità	quantity	1330.6	1	
s19_2018_ib	3	rIPS	45	quantità	lusinga	social	871.9000000000001	1	
s19_2018_ib	3	rIPS	46	sociale	allargamento	quantity	1160.0	1	
s19_2018_ib	3	rIPS	47	sociale	frazione	quantity	1380.2000000000003	1	
s19_2018_ib	3	rIPS	48	quantità	fascino	social	1391.7000000000003	1	
s19_2018_ib	3	rIPS	49	sociale	grossezza	quantity	2123.0000000000005	-1	
s19_2018_ib	3	rIPS	50	quantità	competizione	social	617.0999999999999	1	
s19_2018_ib	3	rIPS	51	sociale	infamia	social	1051.2000000000003	1	
s19_2018_ib	3	rIPS	52	quantità	cumulo	quantity	2044.0000000000005	1	
s19_2018_ib	3	rIPS	53	sociale	carico	quantity	1700.9	1	
s19_2018_ib	3	rIPS	54	sociale	gentilezza	social	651.5999999999999	1	
s19_2018_ib	3	rIPS	55	quantità	frazione	quantity	1988.2999999999997	1	
s19_2018_ib	3	rIPS	56	quantità	massa	quantity	1319.8000000000002	1	
s19_2018_ib	3	rIPS	57	sociale	dissenso	social	654.0	1	
s19_2018_ib	3	rIPS	58	quantità	immensità	quantity	662.8000000000002	-1	
s19_2018_ib	3	rIPS	59	sociale	decremento	quantity	1750.9	-1	
s19_2018_ib	3	rIPS	60	sociale	cumulo	quantity	1483.6	1	
s19_2018_ib	3	rIPS	61	quantità	mole	quantity	723.0999999999999	1	
s19_2018_ib	3	rIPS	62	quantità	ingrandimento	quantity	1153.0	1	
s19_2018_ib	3	rIPS	63	sociale	riduzione	quantity	805.9000000000001	1	
s19_2018_ib	3	rIPS	64	sociale	stazza	quantity	784.7000000000003	1	
s19_2018_ib	3	rIPS	65	sociale	alleanza	social	628.0999999999999	1	
s19_2018_ib	3	rIPS	66	quantità	addizione	quantity	621.4000000000001	-1	
s19_2018_ib	3	rIPS	67	sociale	fascino	social	1295.5	1	
s19_2018_ib	3	rIPS	68	sociale	offesa	social	862.3000000000002	1	
s19_2018_ib	3	rIPS	69	quantità	espansione	quantity	1022.5	1	
s19_2018_ib	3	rIPS	70	sociale	mole	quantity	616.5999999999999	1	
s19_2018_ib	3	rIPS	71	sociale	espansione	quantity	1770.5	-1	
s19_2018_ib	3	rIPS	72	sociale	estensione	quantity	1086.7000000000003	1	
s19_2018_ib	3	rIPS	73	sociale	altruismo	social	1110.2000000000003	1	
s19_2018_ib	3	rIPS	74	quantità	socievolezza	social	708.3000000000002	1	
s19_2018_ib	3	rIPS	75	sociale	venerazione	social	587.0	1	
s19_2018_ib	3	rIPS	76	sociale	incremento	quantity	678.5	1	
s19_2018_ib	3	rIPS	77	quantità	diffamazione	social	1093.9	1	
s19_2018_ib	3	rIPS	78	quantità	stazza	quantity	876.5999999999999	1	
s19_2018_ib	3	rIPS	79	quantità	gentilezza	social	2292.1	1	
s19_2018_ib	3	rIPS	80	sociale	tonnellata	quantity	1618.9	1	
s19_2018_ib	3	rIPS	81	sociale	porzione	quantity	1957.0000000000005	-1	
s19_2018_ib	3	rIPS	82	sociale	dispetto	social	1593.8000000000002	1	
s19_2018_ib	3	rIPS	83	quantità	rivalità	social	2212.5000000000005	1	
s19_2018_ib	3	rIPS	84	quantità	decremento	quantity	862.8000000000002	1	
s19_2018_ib	3	rIPS	85	sociale	relazione	social	1718.7000000000003	1	
s19_2018_ib	3	rIPS	86	sociale	grandezza	quantity	1589.0	1	
s19_2018_ib	3	rIPS	87	quantità	accrescimento	quantity	936.3000000000002	1	
s19_2018_ib	3	rIPS	88	quantità	dispetto	social	1013.9000000000001	1	
s19_2018_ib	3	rIPS	89	quantità	tradizione	social	1007.9000000000001	1	
s19_2018_ib	3	rIPS	90	quantità	dilatazione	quantity	1138.6	1	
s19_2018_ib	3	rIPS	91	quantità	sudditanza	social	792.0999999999999	1	
s19_2018_ib	3	rIPS	92	quantità	incremento	quantity	715.4000000000001	1	
s19_2018_ib	3	rIPS	93	sociale	carenza	quantity	1713.7000000000003	1	
s19_2018_ib	3	rIPS	94	sociale	diminuzione	quantity	1663.6	1	
s19_2018_ib	3	rIPS	95	quantità	alleanza	social	1479.9	1	
s19_2018_ib	3	rIPS	96	quantità	notorietà	social	807.2000000000003	1	
s19_2018_ib	3	rIPS	97	sociale	scherzo	social	882.0999999999999	1	
s19_2018_ib	3	rIPS	98	quantità	complotto	social	865.4000000000001	1	
s19_2018_ib	3	rIPS	99	quantità	tonnellata	quantity	1353.5	1	
s19_2018_ib	3	rIPS	100	quantità	etnia	social	926.3000000000002	1	
s19_2018_ib	3	rIPS	101	quantità	servitù	social	699.8000000000002	1	
s19_2018_ib	3	rIPS	102	sociale	accrescimento	quantity	954.4000000000001	-1	
s19_2018_ib	3	rIPS	103	quantità	relazione	social	1559.3000000000002	1	
s19_2018_ib	3	rIPS	104	quantità	catasta	quantity	667.4000000000001	-1	
s19_2018_ib	3	rIPS	105	quantità	penuria	quantity	931.4000000000001	-1	
s19_2018_ib	3	rIPS	106	quantità	scherzo	social	641.0	1	
s19_2018_ib	3	rIPS	107	sociale	socievolezza	social	826.2000000000003	1	
s19_2018_ib	3	rIPS	108	quantità	venerazione	social	1427.7000000000003	1	
s19_2018_ib	3	rIPS	109	quantità	altruismo	social	1357.2000000000003	1	
s19_2018_ib	3	rIPS	110	quantità	cospirazione	social	993.9000000000001	1	
s19_2018_ib	3	rIPS	111	sociale	competizione	social	700.8000000000002	1	
s19_2018_ib	3	rIPS	112	quantità	riduzione	quantity	779.5	1	
s15_2018_rl	3	rIPS	1	sociale	nomea	social	579.0999999999999	1	
s15_2018_rl	3	rIPS	2	sociale	dispetto	social	614.5	1	
s15_2018_rl	3	rIPS	3	sociale	altruismo	social	480.5	1	
s15_2018_rl	3	rIPS	4	quantità	grandezza	quantity	576.0	1	
s15_2018_rl	3	rIPS	5	sociale	grandezza	quantity	451.4000000000001	1	
s15_2018_rl	3	rIPS	6	quantità	tonnellata	quantity	596.0	1	
s15_2018_rl	3	rIPS	7	quantità	lusinga	social	718.8000000000002	1	
s15_2018_rl	3	rIPS	8	sociale	offesa	social	652.9000000000001	1	
s15_2018_rl	3	rIPS	9	quantità	quintale	quantity	477.8000000000002	1	
s15_2018_rl	3	rIPS	10	sociale	diffamazione	social	829.2000000000003	1	
s15_2018_rl	3	rIPS	11	sociale	quintale	quantity	574.5999999999999	1	
s15_2018_rl	3	rIPS	12	sociale	frazione	quantity	602.7000000000003	1	
s15_2018_rl	3	rIPS	13	sociale	massa	quantity	517.5	1	
s15_2018_rl	3	rIPS	14	quantità	emarginazione	social	595.5	-1	
s15_2018_rl	3	rIPS	15	quantità	scherzo	social	486.3000000000002	1	
s15_2018_rl	3	rIPS	16	sociale	relazione	social	509.7000000000003	1	
s15_2018_rl	3	rIPS	17	sociale	venerazione	social	563.8000000000002	1	
s15_2018_rl	3	rIPS	18	quantità	relazione	social	711.7000000000003	1	
s15_2018_rl	3	rIPS	19	quantità	cumulo	quantity	549.9000000000001	1	
s15_2018_rl	3	rIPS	20	quantità	infamia	social	538.7000000000003	1	
s15_2018_rl	3	rIPS	21	sociale	alleanza	social	568.0	1	
s15_2018_rl	3	rIPS	22	sociale	dilatazione	quantity	564.2000000000003	-1	
s15_2018_rl	3	rIPS	23	quantità	allargamento	quantity	760.3000000000002	-1	
s15_2018_rl	3	rIPS	24	sociale	stazza	quantity	604.4000000000001	1	
s15_2018_rl	3	rIPS	25	sociale	mole	quantity	567.0	1	
s15_2018_rl	3	rIPS	26	sociale	addizione	quantity	611.2000000000003	1	
s15_2018_rl	3	rIPS	27	quantità	estensione	quantity	965.2000000000003	1	
s15_2018_rl	3	rIPS	28	sociale	ingrandimento	quantity	585.4000000000001	-1	
s15_2018_rl	3	rIPS	29	quantità	espansione	quantity	612.8000000000002	1	
s15_2018_rl	3	rIPS	30	quantità	patto	social	598.8000000000002	1	
s15_2018_rl	3	rIPS	31	sociale	tradizione	social	689.7000000000003	-1	
s15_2018_rl	3	rIPS	32	quantità	venerazione	social	593.0999999999999	1	
s15_2018_rl	3	rIPS	33	sociale	immensità	quantity	811.9000000000001	1	
s15_2018_rl	3	rIPS	34	quantità	accrescimento	quantity	621.9000000000001	1	
s15_2018_rl	3	rIPS	35	sociale	espansione	quantity	752.0	-1	
s15_2018_rl	3	rIPS	36	sociale	tonnellata	quantity	620.8000000000002	1	
s15_2018_rl	3	rIPS	37	quantità	cospirazione	social	582.7000000000003	1	
s15_2018_rl	3	rIPS	38	quantità	riduzione	quantity	642.3000000000002	1	
s15_2018_rl	3	rIPS	39	quantità	complotto	social	867.0	1	
s15_2018_rl	3	rIPS	40	sociale	incremento	quantity	547.2000000000003	1	
s15_2018_rl	3	rIPS	41	quantità	stazza	quantity	679.9000000000001	1	
s15_2018_rl	3	rIPS	42	sociale	dissenso	social	847.3000000000002	1	
s15_2018_rl	3	rIPS	43	quantità	competizione	social	1032.1	1	
s15_2018_rl	3	rIPS	44	sociale	plebe	social	657.5	1	
s15_2018_rl	3	rIPS	45	quantità	dilatazione	quantity	714.0999999999999	1	
s15_2018_rl	3	rIPS	46	sociale	patto	social	576.3000000000002	1	
s15_2018_rl	3	rIPS	47	quantità	offesa	social	803.8000000000002	1	
s15_2018_rl	3	rIPS	48	quantità	addizione	quantity	510.4000000000001	1	
s15_2018_rl	3	rIPS	49	sociale	sfacciataggine	social	908.5	-1	
s15_2018_rl	3	rIPS	50	quantità	rivalità	social	539.3000000000002	1	
s15_2018_rl	3	rIPS	51	quantità	massa	quantity	536.7000000000003	1	
s15_2018_rl	3	rIPS	52	quantità	diffamazione	social	846.2000000000003	1	
s15_2018_rl	3	rIPS	53	quantità	incremento	quantity	623.0	1	
s15_2018_rl	3	rIPS	54	sociale	accumulo	quantity	616.9000000000001	1	
s15_2018_rl	3	rIPS	55	quantità	penuria	quantity	1067.1	1	
s15_2018_rl	3	rIPS	56	quantità	frazione	quantity	627.0999999999999	1	
s15_2018_rl	3	rIPS	57	quantità	fascino	social	572.5	1	
s15_2018_rl	3	rIPS	58	quantità	enormità	quantity	632.8000000000002	1	
s15_2018_rl	3	rIPS	59	sociale	estensione	quantity	666.2000000000003	-1	
s15_2018_rl	3	rIPS	60	sociale	scherzo	social	562.3000000000002	1	
s15_2018_rl	3	rIPS	61	quantità	altruismo	social	542.3000000000002	-1	
s15_2018_rl	3	rIPS	62	quantità	carenza	quantity	707.0999999999999	1	
s15_2018_rl	3	rIPS	63	quantità	catasta	quantity	689.9000000000001	1	
s15_2018_rl	3	rIPS	64	sociale	complotto	social	609.0999999999999	1	
s15_2018_rl	3	rIPS	65	sociale	rivalità	social	707.2000000000003	1	
s15_2018_rl	3	rIPS	66	sociale	diminuzione	quantity	658.0	1	
s15_2018_rl	3	rIPS	67	quantità	mole	quantity	562.9000000000001	1	
s15_2018_rl	3	rIPS	68	sociale	lusinga	social	566.8000000000002	1	
s15_2018_rl	3	rIPS	69	sociale	porzione	quantity	603.0999999999999	1	
s15_2018_rl	3	rIPS	70	quantità	immensità	quantity	589.8000000000002	1	
s15_2018_rl	3	rIPS	71	sociale	grossezza	quantity	649.2000000000003	1	
s15_2018_rl	3	rIPS	72	sociale	cospirazione	social	697.8000000000002	1	
s15_2018_rl	3	rIPS	73	quantità	alleanza	social	680.7000000000003	1	
s15_2018_rl	3	rIPS	74	quantità	nomea	social	536.0	1	
s15_2018_rl	3	rIPS	75	quantità	sfacciataggine	social	629.5999999999999	-1	
s15_2018_rl	3	rIPS	76	sociale	sudditanza	social	775.0	1	
s15_2018_rl	3	rIPS	77	quantità	carico	quantity	555.0999999999999	1	
s15_2018_rl	3	rIPS	78	sociale	notorietà	social	783.7000000000003	1	
s15_2018_rl	3	rIPS	79	quantità	dispetto	social	715.0999999999999	1	
s15_2018_rl	3	rIPS	80	sociale	emarginazione	social	697.2000000000003	-1	
s15_2018_rl	3	rIPS	81	quantità	porzione	quantity	888.0999999999999	1	
s15_2018_rl	3	rIPS	82	quantità	dissenso	social	735.4000000000001	1	
s15_2018_rl	3	rIPS	83	sociale	penuria	quantity	629.0	1	
s15_2018_rl	3	rIPS	84	sociale	allargamento	quantity	934.2000000000003	1	
s15_2018_rl	3	rIPS	85	quantità	servitù	social	643.8000000000002	1	
s15_2018_rl	3	rIPS	86	quantità	plebe	social	612.5999999999999	1	
s15_2018_rl	3	rIPS	87	quantità	tradizione	social	566.7000000000003	-1	
s15_2018_rl	3	rIPS	88	sociale	cumulo	quantity	730.7000000000003	1	
s15_2018_rl	3	rIPS	89	sociale	carico	quantity	720.0	1	
s15_2018_rl	3	rIPS	90	quantità	gentilezza	social	566.3000000000002	1	
s15_2018_rl	3	rIPS	91	sociale	etnia	social	474.3000000000002	1	
s15_2018_rl	3	rIPS	92	sociale	fascino	social	594.3000000000002	1	
s15_2018_rl	3	rIPS	93	quantità	accumulo	quantity	421.2000000000003	1	
s15_2018_rl	3	rIPS	94	sociale	servitù	social	527.0999999999999	1	
s15_2018_rl	3	rIPS	95	quantità	ingrandimento	quantity	748.5	1	
s15_2018_rl	3	rIPS	96	quantità	diminuzione	quantity	753.3000000000002	1	
s15_2018_rl	3	rIPS	97	sociale	decremento	quantity	718.2000000000003	1	
s15_2018_rl	3	rIPS	98	quantità	etnia	social	604.0999999999999	1	
